Notes,Year,Year Code,State,State Code,Gender,Gender Code,Deaths,Population,Crude Rate
,2018,2018,Alabama,1,Male,M,642,2364115,27.2
,2018,2018,Alaska,2,Female,F,40,352865,11.3
,2018,2018,Alaska,2,Male,M,144,384573,37.4
,2018,2018,Arizona,4,Female,F,289,3606307,8
,2018,2018,Arizona,4,Male,M,1147,3565339,32.2
,2018,2018,Arkansas,5,Female,F,120,1533682,7.8
,2018,2018,Arkansas,5,Male,M,435,1480143,29.4
,2018,2018,California,6,Female,F,1000,19893468,5
,2018,2018,California,6,Male,M,3484,19663577,17.7
,2018,2018,Colorado,8,Female,F,300,2827696,10.6
,2018,2018,Colorado,8,Male,M,982,2867868,34.2
,2018,2018,Connecticut,9,Female,F,106,1829270,5.8
,2018,2018,Connecticut,9,Male,M,313,1743395,18
,2018,2018,Delaware,10,Female,F,20,499244,4
,2018,2018,Delaware,10,Male,M,93,467927,19.9
,2018,2018,District of Columbia,11,Female,F,14,369148,Unreliable
,2018,2018,District of Columbia,11,Male,M,40,333307,12
,2018,2018,Florida,12,Female,F,767,10887548,7
,2018,2018,Florida,12,Male,M,2797,10411777,26.9
,2018,2018,Georgia,13,Female,F,352,5404059,6.5
,2018,2018,Georgia,13,Male,M,1217,5115416,23.8
,2018,2018,Hawaii,15,Female,F,40,709489,5.6
,2018,2018,Hawaii,15,Male,M,136,711002,19.1
,2018,2018,Idaho,16,Female,F,92,875131,10.5
,2018,2018,Idaho,16,Male,M,325,879077,37
,2018,2018,Illinois,17,Female,F,327,6480179,5
,2018,2018,Illinois,17,Male,M,1161,6260901,18.5
,2018,2018,Indiana,18,Female,F,251,3391576,7.4
,2018,2018,Indiana,18,Male,M,828,3300302,25.1
,2018,2018,Iowa,19,Female,F,87,1585338,5.5
,2018,2018,Iowa,19,Male,M,403,1570807,25.7
,2018,2018,Kansas,20,Female,F,118,1461099,8.1
,2018,2018,Kansas,20,Male,M,438,1450406,30.2
,2018,2018,Kentucky,21,Female,F,140,2266891,6.2
,2018,2018,Kentucky,21,Male,M,660,2201511,30
,2018,2018,Louisiana,22,Female,F,161,2385219,6.7
,2018,2018,Louisiana,22,Male,M,558,2274759,24.5
,2018,2018,Maine,23,Female,F,52,683031,7.6
,2018,2018,Maine,23,Male,M,218,655373,33.3
,2018,2018,Maryland,24,Female,F,165,3113797,5.3
,2018,2018,Maryland,24,Male,M,485,2928921,16.6
,2018,2018,Massachusetts,25,Female,F,181,3551621,5.1
,2018,2018,Massachusetts,25,Male,M,558,3350528,16.7
,2018,2018,Michigan,26,Female,F,314,5073772,6.2
,2018,2018,Michigan,26,Male,M,1233,4922143,25.1
,2018,2018,Minnesota,27,Female,F,135,2816378,4.8
,2018,2018,Minnesota,27,Male,M,603,2794801,21.6
,2018,2018,Mississippi,28,Female,F,79,1538795,5.1
,2018,2018,Mississippi,28,Male,M,342,1447735,23.6
,2018,2018,Missouri,29,Female,F,269,3118889,8.6
,2018,2018,Missouri,29,Male,M,961,3007563,32
,2018,2018,Montana,30,Female,F,58,527453,11
,2018,2018,Montana,30,Male,M,207,534852,38.7
,2018,2018,Nebraska,31,Female,F,47,965886,4.9
,2018,2018,Nebraska,31,Male,M,224,963382,23.3
,2018,2018,Nevada,32,Female,F,165,1512837,10.9
,2018,2018,Nevada,32,Male,M,492,1521555,32.3
,2018,2018,New Hampshire,33,Female,F,56,684192,8.2
,2018,2018,New Hampshire,33,Male,M,223,672266,33.2
,2018,2018,New Jersey,34,Female,F,186,4556326,4.1
,2018,2018,New Jersey,34,Male,M,592,4352194,13.6
,2018,2018,New Mexico,35,Female,F,133,1058143,12.6
,2018,2018,New Mexico,35,Male,M,402,1037285,38.8
,2018,2018,New York,36,Female,F,379,10053779,3.8
,2018,2018,New York,36,Male,M,1341,9488430,14.1
,2018,2018,North Carolina,37,Female,F,328,5332759,6.2
,2018,2018,North Carolina,37,Male,M,1166,5050861,23.1
,2018,2018,North Dakota,38,Female,F,36,370727,9.7
,2018,2018,North Dakota,38,Male,M,110,389350,28.3
,2018,2018,Ohio,39,Female,F,387,5958724,6.5
,2018,2018,Ohio,39,Male,M,1448,5730718,25.3
,2018,2018,Oklahoma,40,Female,F,168,1990033,8.4
,2018,2018,Oklahoma,40,Male,M,622,1953046,31.8
,2018,2018,Oregon,41,Female,F,212,2113219,10
,2018,2018,Oregon,41,Male,M,632,2077494,30.4
,2018,2018,Pennsylvania,42,Female,F,424,6532400,6.5
,2018,2018,Pennsylvania,42,Male,M,1590,6274660,25.3
,2018,2018,Rhode Island,44,Female,F,24,542983,4.4
,2018,2018,Rhode Island,44,Male,M,82,514332,15.9
,2018,2018,South Carolina,45,Female,F,170,2620801,6.5
,2018,2018,South Carolina,45,Male,M,640,2463326,26
,2018,2018,South Dakota,46,Female,F,43,436704,9.8
,2018,2018,South Dakota,46,Male,M,124,445531,27.8
,2018,2018,Tennessee,47,Female,F,275,3467086,7.9
,2018,2018,Tennessee,47,Male,M,886,3302924,26.8
,2018,2018,Texas,48,Female,F,820,14441739,5.7
,2018,2018,Texas,48,Male,M,3108,14260106,21.8
,2018,2018,Utah,49,Female,F,148,1568962,9.4
,2018,2018,Utah,49,Male,M,516,1592143,32.4
,2018,2018,Vermont,50,Female,F,23,317047,7.3
,2018,2018,Vermont,50,Male,M,102,309252,33
,2018,2018,Virginia,51,Female,F,294,4327037,6.8
,2018,2018,Virginia,51,Male,M,948,4190648,22.6
,2018,2018,Washington,53,Female,F,316,3765680,8.4
,2018,2018,Washington,53,Male,M,935,3769911,24.8
,2018,2018,West Virginia,54,Female,F,79,911492,8.7
,2018,2018,West Virginia,54,Male,M,316,894340,35.3
,2018,2018,Wisconsin,55,Female,F,167,2921295,5.7
,2018,2018,Wisconsin,55,Male,M,721,2892273,24.9
,2018,2018,Wyoming,56,Female,F,39,283203,13.8
,2018,2018,Wyoming,56,Male,M,108,294534,36.7
,2019,2019,Alabama,1,Female,F,174,2533668,6.9
,2019,2019,Alabama,1,Male,M,630,2369517,26.6
,2019,2019,Alaska,2,Female,F,42,350127,12
,2019,2019,Alaska,2,Male,M,168,381418,44
,2019,2019,Arizona,4,Female,F,314,3661420,8.6
,2019,2019,Arizona,4,Male,M,1103,3617297,30.5
,2019,2019,Arkansas,5,Female,F,106,1536188,6.9
,2019,2019,Arkansas,5,Male,M,442,1481616,29.8
,2019,2019,California,6,Female,F,950,19867369,4.8
,2019,2019,California,6,Male,M,3481,19644854,17.7
,2019,2019,Colorado,8,Female,F,309,2857388,10.8
,2019,2019,Colorado,8,Male,M,1002,2901348,34.5
,2019,2019,Connecticut,9,Female,F,104,1825870,5.7
,2019,2019,Connecticut,9,Male,M,331,1739417,19
,2019,2019,Delaware,10,Female,F,31,502971,6.2
,2019,2019,Delaware,10,Male,M,80,470793,17
,2019,2019,District of Columbia,11,Female,F,15,371038,Unreliable
,2019,2019,District of Columbia,11,Male,M,29,334711,8.7
,2019,2019,Florida,12,Female,F,797,10980681,7.3
,2019,2019,Florida,12,Male,M,2665,10497056,25.4
,2019,2019,Georgia,13,Female,F,342,5456999,6.3
,2019,2019,Georgia,13,Male,M,1242,5160424,24.1
,2019,2019,Hawaii,15,Female,F,42,707832,5.9
,2019,2019,Hawaii,15,Male,M,182,708040,25.7
,2019,2019,Idaho,16,Female,F,80,891137,9
,2019,2019,Idaho,16,Male,M,285,895928,31.8
,2019,2019,Illinois,17,Female,F,328,6445263,5.1
,2019,2019,Illinois,17,Male,M,1111,6226558,17.8
,2019,2019,Indiana,18,Female,F,177,3411859,5.2
,2019,2019,Indiana,18,Male,M,795,3320360,23.9
,2019,2019,Iowa,19,Female,F,97,1583995,6.1
,2019,2019,Iowa,19,Male,M,430,1571075,27.4
,2019,2019,Kansas,20,Female,F,107,1461617,7.3
,2019,2019,Kansas,20,Male,M,416,1451697,28.7
,2019,2019,Kentucky,21,Female,F,160,2266644,7.1
,2019,2019,Kentucky,21,Male,M,596,2201029,27.1
,2019,2019,Louisiana,22,Female,F,140,2381744,5.9
,2019,2019,Louisiana,22,Male,M,564,2267050,24.9
,2019,2019,Maine,23,Female,F,50,686100,7.3
,2019,2019,Maine,23,Male,M,225,658112,34.2
,2019,2019,Maryland,24,Female,F,130,3116815,4.2
,2019,2019,Maryland,24,Male,M,527,2928865,18
,2019,2019,Massachusetts,25,Female,F,158,3546935,4.5
,2019,2019,Massachusetts,25,Male,M,489,3345568,14.6
,2019,2019,Michigan,26,Female,F,303,5068329,6
,2019,2019,Michigan,26,Male,M,1169,4918528,23.8
,2019,2019,Minnesota,27,Female,F,192,2829821,6.8
,2019,2019,Minnesota,27,Male,M,637,2809811,22.7
,2019,2019,Mississippi,28,Female,F,80,1533857,5.2
,2019,2019,Mississippi,28,Male,M,356,1442292,24.7
,2019,2019,Missouri,29,Female,F,211,3124766,6.8
,2019,2019,Missouri,29,Male,M,928,3012662,30.8
,2019,2019,Montana,30,Female,F,79,530712,14.9
,2019,2019,Montana,30,Male,M,210,538066,39
,2019,2019,Nebraska,31,Female,F,61,967959,6.3
,2019,2019,Nebraska,31,Male,M,248,966449,25.7
,2019,2019,Nevada,32,Female,F,136,1535329,8.9
,2019,2019,Nevada,32,Male,M,506,1544827,32.8
,2019,2019,New Hampshire,33,Female,F,49,685918,7.1
,2019,2019,New Hampshire,33,Male,M,206,673793,30.6
,2019,2019,New Jersey,34,Female,F,192,4541603,4.2
,2019,2019,New Jersey,34,Male,M,570,4340587,13.1
,2019,2019,New Mexico,35,Female,F,116,1059397,10.9
,2019,2019,New Mexico,35,Male,M,397,1037432,38.3
,2019,2019,New York,36,Female,F,386,10005715,3.9
,2019,2019,New York,36,Male,M,1318,9447846,14
,2019,2019,North Carolina,37,Female,F,305,5387820,5.7
,2019,2019,North Carolina,37,Male,M,1052,5100264,20.6
,2019,2019,North Dakota,38,Female,F,23,372030,6.2
,2019,2019,North Dakota,38,Male,M,113,390032,29
,2019,2019,Ohio,39,Female,F,352,5958538,5.9
,2019,2019,Ohio,39,Male,M,1453,5730562,25.4
,2019,2019,Oklahoma,40,Female,F,161,1996313,8.1
,2019,2019,Oklahoma,40,Male,M,655,1960658,33.4
,2019,2019,Oregon,41,Female,F,223,2127010,10.5
,2019,2019,Oregon,41,Male,M,683,2090727,32.7
,2019,2019,Pennsylvania,42,Female,F,400,6527628,6.1
,2019,2019,Pennsylvania,42,Male,M,1494,6274361,23.8
,2019,2019,Rhode Island,44,Female,F,34,543686,6.3
,2019,2019,Rhode Island,44,Male,M,89,515675,17.3
,2019,2019,South Carolina,45,Female,F,166,2655575,6.3
,2019,2019,South Carolina,45,Male,M,686,2493139,27.5
,2019,2019,South Dakota,46,Female,F,32,437902,7.3
,2019,2019,South Dakota,46,Male,M,150,446757,33.6
,2019,2019,Tennessee,47,Female,F,278,3496935,7.9
,2019,2019,Tennessee,47,Male,M,941,3332239,28.2
,2019,2019,Texas,48,Female,F,853,14593179,5.8
,2019,2019,Texas,48,Male,M,3034,14402702,21.1
,2019,2019,Utah,49,Female,F,141,1591041,8.9
,2019,2019,Utah,49,Male,M,512,1614917,31.7
,2019,2019,Vermont,50,Female,F,25,315673,7.9
,2019,2019,Vermont,50,Male,M,85,308316,27.6
,2019,2019,Virginia,51,Female,F,255,4335262,5.9
,2019,2019,Virginia,51,Male,M,884,4200257,21
,2019,2019,Washington,53,Female,F,266,3802910,7
,2019,2019,Washington,53,Male,M,996,3811983,26.1
,2019,2019,West Virginia,54,Female,F,75,904377,8.3
,2019,2019,West Virginia,54,Male,M,256,887770,28.8
,2019,2019,Wisconsin,55,Female,F,176,2925225,6
,2019,2019,Wisconsin,55,Male,M,667,2897209,23
,2019,2019,Wyoming,56,Female,F,23,284029,8.1
,2019,2019,Wyoming,56,Male,M,147,294730,49.9
,2020,2020,Alabama,1,Female,F,166,2544566,6.5
,2020,2020,Alabama,1,Male,M,627,2376966,26.4
,2020,2020,Alaska,2,Female,F,39,349621,11.2
,2020,2020,Alaska,2,Male,M,165,381537,43.2
,2020,2020,Arizona,4,Female,F,293,3735475,7.8
,2020,2020,Arizona,4,Male,M,1070,3685926,29
,2020,2020,Arkansas,5,Female,F,101,1543666,6.5
,2020,2020,Arkansas,5,Male,M,482,1486856,32.4
,2020,2020,California,6,Female,F,920,19790589,4.6
,2020,2020,California,6,Male,M,3221,19577489,16.5
,2020,2020,Colorado,8,Female,F,276,2881832,9.6
,2020,2020,Colorado,8,Male,M,1024,2925887,35
,2020,2020,Connecticut,9,Female,F,85,1822086,4.7
,2020,2020,Connecticut,9,Male,M,280,1734920,16.1
,2020,2020,Delaware,10,Female,F,15,510069,Unreliable
,2020,2020,Delaware,10,Male,M,109,476740,22.9
,2020,2020,District of Columbia,11,Female,F,10,374884,Unreliable
,2020,2020,District of Columbia,11,Male,M,28,337932,8.3
,2020,2020,Florida,12,Female,F,715,11113132,6.4
,2020,2020,Florida,12,Male,M,2412,10620180,22.7
,2020,2020,Georgia,13,Female,F,288,5508468,5.2
,2020,2020,Georgia,13,Male,M,1202,5201549,23.1
,2020,2020,Hawaii,15,Female,F,54,702640,7.7
,2020,2020,Hawaii,15,Male,M,129,704366,18.3
,2020,2020,Idaho,16,Female,F,79,910789,8.7
,2020,2020,Idaho,16,Male,M,340,916124,37.1
,2020,2020,Illinois,17,Female,F,286,6402224,4.5
,2020,2020,Illinois,17,Male,M,1076,6185306,17.4
,2020,2020,Indiana,18,Female,F,196,3422994,5.7
,2020,2020,Indiana,18,Male,M,829,3331959,24.9
,2020,2020,Iowa,19,Female,F,100,1587866,6.3
,2020,2020,Iowa,19,Male,M,452,1575695,28.7
,2020,2020,Kansas,20,Female,F,113,1462265,7.7
,2020,2020,Kansas,20,Male,M,417,1451540,28.7
,2020,2020,Kentucky,21,Female,F,125,2271906,5.5
,2020,2020,Kentucky,21,Male,M,676,2205345,30.7
,2020,2020,Louisiana,22,Female,F,122,2381158,5.1
,2020,2020,Louisiana,22,Male,M,519,2264160,22.9
,2020,2020,Maine,23,Female,F,41,688840,6
,2020,2020,Maine,23,Male,M,193,661301,29.2
,2020,2020,Maryland,24,Female,F,109,3123228,3.5
,2020,2020,Maryland,24,Male,M,476,2932574,16.2
,2020,2020,Massachusetts,25,Female,F,150,3546542,4.2
,2020,2020,Massachusetts,25,Male,M,466,3347032,13.9
,2020,2020,Michigan,26,Female,F,302,5058742,6
,2020,2020,Michigan,26,Male,M,1141,4907813,23.2
,2020,2020,Minnesota,27,Female,F,152,2838748,5.4
,2020,2020,Minnesota,27,Male,M,606,2818594,21.5
,2020,2020,Mississippi,28,Female,F,61,1530971,4
,2020,2020,Mississippi,28,Male,M,347,1435815,24.2
,2020,2020,Missouri,29,Female,F,219,3133825,7
,2020,2020,Missouri,29,Male,M,905,3017723,30
,2020,2020,Montana,30,Female,F,60,536476,11.2
,2020,2020,Montana,30,Male,M,240,544101,44.1
,2020,2020,Nebraska,31,Female,F,42,969739,4.3
,2020,2020,Nebraska,31,Male,M,241,967813,24.9
,2020,2020,Nevada,32,Female,F,120,1565619,7.7
,2020,2020,Nevada,32,Male,M,482,1572640,30.6
,2020,2020,New Hampshire,33,Female,F,54,689281,7.8
,2020,2020,New Hampshire,33,Male,M,180,676994,26.6
,2020,2020,New Jersey,34,Female,F,154,4539322,3.4
,2020,2020,New Jersey,34,Male,M,525,4343049,12.1
,2020,2020,New Mexico,35,Female,F,108,1063860,10.2
,2020,2020,New Mexico,35,Male,M,407,1042459,39
,2020,2020,New York,36,Female,F,367,9946279,3.7
,2020,2020,New York,36,Male,M,1275,9390497,13.6
,2020,2020,North Carolina,37,Female,F,299,5448241,5.5
,2020,2020,North Carolina,37,Male,M,1142,5152582,22.2
,2020,2020,North Dakota,38,Female,F,26,373494,7
,2020,2020,North Dakota,38,Male,M,109,391815,27.8
,2020,2020,Ohio,39,Female,F,306,5960556,5.1
,2020,2020,Ohio,39,Male,M,1335,5732661,23.3
,2020,2020,Oklahoma,40,Female,F,181,2009602,9
,2020,2020,Oklahoma,40,Male,M,688,1971181,34.9
,2020,2020,Oregon,41,Female,F,163,2139046,7.6
,2020,2020,Oregon,41,Male,M,669,2102461,31.8
,2020,2020,Pennsylvania,42,Female,F,330,6516212,5.1
,2020,2020,Pennsylvania,42,Male,M,1364,6267042,21.8
,2020,2020,Rhode Island,44,Female,F,17,542433,Unreliable
,2020,2020,Rhode Island,44,Male,M,77,514692,15
,2020,2020,South Carolina,45,Female,F,161,2694628,6
,2020,2020,South Carolina,45,Male,M,707,2523412,28
,2020,2020,South Dakota,46,Female,F,37,442058,8.4
,2020,2020,South Dakota,46,Male,M,149,450659,33.1
,2020,2020,Tennessee,47,Female,F,246,3528814,7
,2020,2020,Tennessee,47,Male,M,974,3358020,29
,2020,2020,Texas,48,Female,F,784,14779708,5.3
,2020,2020,Texas,48,Male,M,3136,14581051,21.5
,2020,2020,Utah,49,Female,F,136,1612139,8.4
,2020,2020,Utah,49,Male,M,514,1637740,31.4
,2020,2020,Vermont,50,Female,F,22,315355,7
,2020,2020,Vermont,50,Male,M,95,307992,30.8
,2020,2020,Virginia,51,Female,F,263,4363032,6
,2020,2020,Virginia,51,Male,M,938,4227531,22.2
,2020,2020,Washington,53,Female,F,277,3840014,7.2
,2020,2020,Washington,53,Male,M,935,3853598,24.3
,2020,2020,West Virginia,54,Female,F,63,900511,7
,2020,2020,West Virginia,54,Male,M,291,884276,32.9
,2020,2020,Wisconsin,55,Female,F,158,2928939,5.4
,2020,2020,Wisconsin,55,Male,M,708,2903716,24.4
,2020,2020,Wyoming,56,Female,F,29,285437,10.2
,2020,2020,Wyoming,56,Male,M,153,296891,51.5
---,,,,,,,,,
"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,,,
Query Parameters:,,,,,,,,,
ICD-10 Codes: F20.4 (Post-schizophrenic depression); F32.3 (Severe depressive episode with psychotic symptoms); F60.3,,,,,,,,,
(Emotionally unstable personality disorder); U03.0 (Terrorism involving explosions and fragments); U03.9 (Terrorism by other and,,,,,,,,,
unspecified means); X60-X84 (Intentional self-harm),,,,,,,,,
Group By: Year; State; Gender,,,,,,,,,
Show Totals: Disabled,,,,,,,,,
Show Zero Values: False,,,,,,,,,
Show Suppressed: False,,,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,,,
---,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information.,,,,,,,,,
---,,,,,,,,,
"Query Date: Apr 4, 2023 9:24:06 PM",,,,,,,,,
---,,,,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics",,,,,,,,,
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,",,,,,,,,,
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative",,,,,,,,,
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Apr 4, 2023 9:24:06 PM",,,,,,,,,
---,,,,,,,,,
Messages:,,,,,,,,,
1. Totals are not available for these results due to suppression constraints. More Information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.,,,,,,,,,
2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows.,,,,,,,,,
---,,,,,,,,,
Caveats:,,,,,,,,,
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:",,,,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision.,,,,,,,,,
2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of,,,,,,,,,
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data.",,,,,,,,,
More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies.,,,,,,,,,
3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code,,,,,,,,,
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,",,,,,,,,,
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in",,,,,,,,,
interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies.,,,,,,,,,
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other",,,,,,,,,
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in",,,,,,,,,
interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies.,,,,,,,,,
5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality.,,,,,,,,,
6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable.,,,,,,,,,
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020",,,,,,,,,
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the",,,,,,,,,
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for",,,,,,,,,
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS",,,,,,,,,
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the",,,,,,,,,
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race",,,,,,,,,
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The",,,,,,,,,
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal",,,,,,,,,
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident",,,,,,,,,
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are",,,,,,,,,
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,",,,,,,,,,
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012",,,,,,,,,
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July",,,,,,,,,
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010",,,,,,,,,
are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident,,,,,,,,,
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population",,,,,,,,,
figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1,,,,,,,,,
estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population,,,,,,,,,
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which",,,,,,,,,
were available at the time of release.,,,,,,,,,
8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the,,,,,,,,,
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group.,,,,,,,,,
9. Changes to cause of death classification affect reporting trends. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes.,,,,,,,,,
